id_camion,orden_parada,nodo_ine,paquetes,km_tramo,tiempo_tramo_min,tiempo_acumulado_min,Id_Transportista,Centro_Origen
74,5,4103903,1,1.4380796443505395,1.7256955732206474,413.30038322807525,74,DQA4
74,6,Regreso_DQA4,0,91.32,66.06,479.36038322807525,74,DQA4
75,1,Inicio_DQA4,0,0.0,40.0,40.0,75,DQA4
75,2,1402801,3,222.64,164.55,213.55,75,DQA4
75,3,1407002,5,3.2257147896102167,3.8708577475322596,232.42085774753227,75,DQA4
75,4,1407001,6,7.003666074233387,8.404399289080065,258.82525703661236,75,DQA4
75,5,1407201,8,14.193005049333292,17.03160605919995,299.8568630958123,75,DQA4
75,6,1407402,4,3.1932524646300484,3.831902957556058,315.68876605336834,75,DQA4
75,7,Regreso_DQA4,0,225.12,162.0,477.68876605336834,75,DQA4
76,1,Inicio_DQA4,0,0.0,40.0,40.0,76,DQA4
76,2,1402901,8,189.01,146.8,210.8,76,DQA4
76,3,1402903,6,6.876544855519596,8.251853826623513,237.05185382662353,76,DQA4
76,4,1402902,10,9.554360368300669,11.465232441960802,278.5170862685843,76,DQA4
76,5,1405201,12,11.417044364359029,13.700453237230835,328.2175395058151,76,DQA4
76,6,4105502,1,72.5624284136659,87.07491409639908,418.2924536022142,76,DQA4
76,7,Regreso_DQA4,0,63.66,60.28,478.5724536022142,76,DQA4
77,1,Inicio_DQA4,0,0.0,40.0,40.0,77,DQA4
77,2,1403001,7,117.28,98.72,159.72,77,DQA4
77,3,1403002,13,5.090265837899673,6.108319005479607,204.8283190054796,77,DQA4
77,4,4103902,47,12.108144377448674,14.52977325293841,360.358092258418,77,DQA4
77,5,4103901,16,0.7822865377214376,0.9387438452657251,409.29683610368375,77,DQA4
77,6,4103904,1,0.7350152421531245,0.8820182905837495,413.1788543942675,77,DQA4
77,7,Regreso_DQA4,0,91.52,66.48,479.6588543942675,77,DQA4
78,1,Inicio_DQA4,0,0.0,40.0,40.0,78,DQA4
78,2,1403401,3,240.1,180.07,229.07,78,DQA4
