id_camion,orden_parada,nodo_ine,paquetes,km_tramo,tiempo_tramo_min,tiempo_acumulado_min,Id_Transportista,Centro_Origen,Zona_Geografica
10,8,Regreso_Poligono_Nave_industrial_079,0,33.58,32.25,479.9373945070763,10,Poligono_Nave_industrial_079,Zona_0
11,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,11,Poligono_Nave_industrial_079,Zona_0
11,2,2101001,83,63.77,47.79,308.79,11,Poligono_Nave_industrial_079,Zona_0
11,3,2101002,40,0.3776336480393865,0.4531603776472638,429.2431603776473,11,Poligono_Nave_industrial_079,Zona_0
11,4,Regreso_Poligono_Nave_industrial_079,0,64.16,48.97,478.21316037764734,11,Poligono_Nave_industrial_079,Zona_0
12,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,12,Poligono_Nave_industrial_079,Zona_0
12,2,2101002,8,64.16,48.97,84.97,12,Poligono_Nave_industrial_079,Zona_0
12,3,2101003,56,4.080614718142985,4.896737661771582,257.8667376617716,12,Poligono_Nave_industrial_079,Zona_0
12,4,2104202,57,4.445245350235012,5.334294420282014,434.20103208205364,12,Poligono_Nave_industrial_079,Zona_0
12,5,Regreso_Poligono_Nave_industrial_079,0,58.8,45.59,479.7910320820537,12,Poligono_Nave_industrial_079,Zona_0
13,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,13,Poligono_Nave_industrial_079,Zona_0
13,2,2101101,38,19.6,26.19,152.19,13,Poligono_Nave_industrial_079,Zona_0
13,3,2107002,27,6.789043907568878,8.146852689082655,241.33685268908266,13,Poligono_Nave_industrial_079,Zona_0
13,4,2106402,52,3.455572210545764,4.146686652654917,401.4835393417376,13,Poligono_Nave_industrial_079,Zona_0
13,5,2106401,14,6.2663516503156105,7.519621980378732,451.0031613221163,13,Poligono_Nave_industrial_079,Zona_0
13,6,2105001,6,2.062450568972217,2.4749406827666602,471.47810200488294,13,Poligono_Nave_industrial_079,Zona_0
13,7,Regreso_Poligono_Nave_industrial_079,0,4.5,8.48,479.95810200488296,13,Poligono_Nave_industrial_079,Zona_0
14,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,14,Poligono_Nave_industrial_079,Zona_0
14,2,2101303,33,28.66,23.09,134.09,14,Poligono_Nave_industrial_079,Zona_0
14,3,2101305,9,2.8745127371431383,3.449415284571766,164.53941528457176,14,Poligono_Nave_industrial_079,Zona_0
14,4,2107702,12,7.095042591710728,8.514051110052874,209.05346639462465,14,Poligono_Nave_industrial_079,Zona_0
14,5,2105302,15,4.7358641680645155,5.683037001677419,259.73650339630206,14,Poligono_Nave_industrial_079,Zona_0
14,6,2105301,9,1.8801265951582076,2.256151914189849,288.9926553104919,14,Poligono_Nave_industrial_079,Zona_0
14,7,2101401,15,3.384052825592853,4.0608633907114235,338.0535187012033,14,Poligono_Nave_industrial_079,Zona_0
14,8,2107701,7,10.024713141147453,12.029655769376943,371.0831744705803,14,Poligono_Nave_industrial_079,Zona_0
14,9,2105303,13,5.277900958421737,6.333481150106085,416.41665562068636,14,Poligono_Nave_industrial_079,Zona_0
14,10,2105401,4,11.029490016213774,13.23538801945653,441.6520436401429,14,Poligono_Nave_industrial_079,Zona_0
14,11,Regreso_Poligono_Nave_industrial_079,0,39.54,36.88,478.5320436401429,14,Poligono_Nave_industrial_079,Zona_0
15,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,15,Poligono_Nave_industrial_079,Zona_0
15,2,2102101,72,37.67,33.46,261.46000000000004,15,Poligono_Nave_industrial_079,Zona_0
15,3,2102102,61,0.3648643523485278,0.4378372228182334,444.8978372228183,15,Poligono_Nave_industrial_079,Zona_0
15,4,Regreso_Poligono_Nave_industrial_079,0,37.97,33.15,478.04783722281826,15,Poligono_Nave_industrial_079,Zona_0
16,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,16,Poligono_Nave_industrial_079,Zona_0
16,2,2102102,54,37.97,33.15,207.15,16,Poligono_Nave_industrial_079,Zona_0
