id_camion,orden_parada,nodo_ine,paquetes,km_tramo,tiempo_tramo_min,tiempo_acumulado_min,Id_Transportista,Centro_Origen,Zona_Geografica
21,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,21,Poligono_Nave_industrial_074,Zona_0
21,2,1402102,72,154.38,113.4,364.4,21,Poligono_Nave_industrial_074,Zona_0
21,3,1402105,1,0.7277755844707563,0.8733307013649075,368.2733307013649,21,Poligono_Nave_industrial_074,Zona_0
21,4,Regreso_Poligono_Nave_industrial_074,0,153.68,111.72,479.9933307013649,21,Poligono_Nave_industrial_074,Zona_0
22,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,22,Poligono_Nave_industrial_074,Zona_0
22,2,1402102,39,154.38,113.4,265.4,22,Poligono_Nave_industrial_074,Zona_0
22,3,1402104,33,0.5127857683148918,0.6153429219778701,365.01534292197783,22,Poligono_Nave_industrial_074,Zona_0
22,4,Regreso_Poligono_Nave_industrial_074,0,154.33,114.13,479.14534292197783,22,Poligono_Nave_industrial_074,Zona_0
23,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,23,Poligono_Nave_industrial_074,Zona_0
23,2,1402104,24,154.33,114.13,221.13,23,Poligono_Nave_industrial_074,Zona_0
23,3,1402105,48,0.23880068368274085,0.286560820419289,365.41656082041925,23,Poligono_Nave_industrial_074,Zona_0
23,4,Regreso_Poligono_Nave_industrial_074,0,153.68,111.72,477.1365608204193,23,Poligono_Nave_industrial_074,Zona_0
24,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,24,Poligono_Nave_industrial_074,Zona_0
24,2,1402105,73,153.68,111.72,365.72,24,Poligono_Nave_industrial_074,Zona_0
24,3,Regreso_Poligono_Nave_industrial_074,0,153.68,111.72,477.44000000000005,24,Poligono_Nave_industrial_074,Zona_0
25,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,25,Poligono_Nave_industrial_074,Zona_0
25,2,1402105,73,153.68,111.72,365.72,25,Poligono_Nave_industrial_074,Zona_0
25,3,Regreso_Poligono_Nave_industrial_074,0,153.68,111.72,477.44000000000005,25,Poligono_Nave_industrial_074,Zona_0
26,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,26,Poligono_Nave_industrial_074,Zona_0
26,2,1402105,73,153.68,111.72,365.72,26,Poligono_Nave_industrial_074,Zona_0
26,3,Regreso_Poligono_Nave_industrial_074,0,153.68,111.72,477.44000000000005,26,Poligono_Nave_industrial_074,Zona_0
27,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,27,Poligono_Nave_industrial_074,Zona_0
27,2,1402105,9,153.68,111.72,173.72,27,Poligono_Nave_industrial_074,Zona_0
27,3,1402108,29,0.4957760325120497,0.5949312390144597,261.31493123901447,27,Poligono_Nave_industrial_074,Zona_0
27,4,1402107,34,0.39542133411580865,0.47450560093897043,363.78943683995345,27,Poligono_Nave_industrial_074,Zona_0
27,5,1402110,1,0.6553581038513013,0.7864297246215616,367.575866564575,27,Poligono_Nave_industrial_074,Zona_0
27,6,Regreso_Poligono_Nave_industrial_074,0,153.66,112.36,479.935866564575,27,Poligono_Nave_industrial_074,Zona_0
28,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,28,Poligono_Nave_industrial_074,Zona_0
28,2,1402106,72,154.54,114.44,365.44,28,Poligono_Nave_industrial_074,Zona_0
